mode,family,layer,D,eta,mu_cf,base_mu,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf
tailm2_detlin,current,2,19.200000000000003,4.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
tailm2_detlin,width_anchor,2,19.200000000000003,4.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
tailm2_detlin,partial_anchor,2,19.200000000000003,4.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
release_tuned,current,3,19.200000000000003,4.0,6.801116732054275e-06,6.746047588235151e-06,5.506914381912331e-08,0.00813003309685363,0.0
release_tuned,width_anchor,3,19.200000000000003,4.0,6.801116755650194e-06,6.746047588235151e-06,5.506916741504294e-08,0.008130036566272042,0.0
release_tuned,partial_anchor,3,19.200000000000003,4.0,6.74604756483029e-06,6.746047588235151e-06,-2.3404861185791822e-14,-3.4694183142180106e-09,0.0
release_fullsumanchor,current,3,19.200000000000003,4.0,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
release_fullsumanchor,width_anchor,3,19.200000000000003,4.0,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
release_fullsumanchor,partial_anchor,3,19.200000000000003,4.0,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
tailm2_detlin,current,3,19.200000000000003,4.0,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
tailm2_detlin,width_anchor,3,19.200000000000003,4.0,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
tailm2_detlin,partial_anchor,3,19.200000000000003,4.0,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
release_tuned,current,1,20.0,0.2,8.703486269343674e-07,8.764916120913928e-07,-6.142985157025406e-09,-0.0070332825437815286,0.0
release_tuned,width_anchor,1,20.0,0.2,8.70348629953971e-07,8.764916120913928e-07,-6.14298213742177e-09,-0.007033279074362985,0.0
release_tuned,partial_anchor,1,20.0,0.2,8.764916090504765e-07,8.764916120913928e-07,-3.0409162550369554e-15,-3.4694185362626163e-09,0.0
release_fullsumanchor,current,1,20.0,0.2,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
release_fullsumanchor,width_anchor,1,20.0,0.2,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
release_fullsumanchor,partial_anchor,1,20.0,0.2,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
tailm2_detlin,current,1,20.0,0.2,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
tailm2_detlin,width_anchor,1,20.0,0.2,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
tailm2_detlin,partial_anchor,1,20.0,0.2,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
release_tuned,current,2,20.0,0.2,5.586779711862197e-08,5.559007194408089e-08,2.7772517454107745e-10,0.0049835108397558135,0.0
release_tuned,width_anchor,2,20.0,0.2,5.5867797312450733e-08,5.559007194408089e-08,2.777253683698436e-10,0.004983514309174324,0.0
release_tuned,partial_anchor,2,20.0,0.2,5.559007175121568e-08,5.559007194408089e-08,-1.9286520662973732e-16,-3.4694182031957077e-09,0.0
release_fullsumanchor,current,2,20.0,0.2,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
release_fullsumanchor,width_anchor,2,20.0,0.2,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
release_fullsumanchor,partial_anchor,2,20.0,0.2,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
tailm2_detlin,current,2,20.0,0.2,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
tailm2_detlin,width_anchor,2,20.0,0.2,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
tailm2_detlin,partial_anchor,2,20.0,0.2,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
release_tuned,current,3,20.0,0.2,6.801116732054275e-06,6.746047588235151e-06,5.506914381912331e-08,0.00813003309685363,0.0
release_tuned,width_anchor,3,20.0,0.2,6.801116755650194e-06,6.746047588235151e-06,5.506916741504294e-08,0.008130036566272042,0.0
release_tuned,partial_anchor,3,20.0,0.2,6.74604756483029e-06,6.746047588235151e-06,-2.3404861185791822e-14,-3.4694183142180106e-09,0.0
release_fullsumanchor,current,3,20.0,0.2,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
release_fullsumanchor,width_anchor,3,20.0,0.2,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
release_fullsumanchor,partial_anchor,3,20.0,0.2,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
tailm2_detlin,current,3,20.0,0.2,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
tailm2_detlin,width_anchor,3,20.0,0.2,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
tailm2_detlin,partial_anchor,3,20.0,0.2,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
release_tuned,current,1,20.0,0.6,8.703486269343674e-07,8.764916120913928e-07,-6.142985157025406e-09,-0.0070332825437815286,0.0
release_tuned,width_anchor,1,20.0,0.6,8.70348629953971e-07,8.764916120913928e-07,-6.14298213742177e-09,-0.007033279074362985,0.0
release_tuned,partial_anchor,1,20.0,0.6,8.764916090504765e-07,8.764916120913928e-07,-3.0409162550369554e-15,-3.4694185362626163e-09,0.0
release_fullsumanchor,current,1,20.0,0.6,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
release_fullsumanchor,width_anchor,1,20.0,0.6,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
release_fullsumanchor,partial_anchor,1,20.0,0.6,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
tailm2_detlin,current,1,20.0,0.6,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
tailm2_detlin,width_anchor,1,20.0,0.6,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
tailm2_detlin,partial_anchor,1,20.0,0.6,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
release_tuned,current,2,20.0,0.6,5.586779711862197e-08,5.559007194408089e-08,2.7772517454107745e-10,0.0049835108397558135,0.0
release_tuned,width_anchor,2,20.0,0.6,5.5867797312450733e-08,5.559007194408089e-08,2.777253683698436e-10,0.004983514309174324,0.0
release_tuned,partial_anchor,2,20.0,0.6,5.559007175121568e-08,5.559007194408089e-08,-1.9286520662973732e-16,-3.4694182031957077e-09,0.0
release_fullsumanchor,current,2,20.0,0.6,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
release_fullsumanchor,width_anchor,2,20.0,0.6,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
release_fullsumanchor,partial_anchor,2,20.0,0.6,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
tailm2_detlin,current,2,20.0,0.6,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
tailm2_detlin,width_anchor,2,20.0,0.6,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
tailm2_detlin,partial_anchor,2,20.0,0.6,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
release_tuned,current,3,20.0,0.6,6.801116732054275e-06,6.746047588235151e-06,5.506914381912331e-08,0.00813003309685363,0.0
release_tuned,width_anchor,3,20.0,0.6,6.801116755650194e-06,6.746047588235151e-06,5.506916741504294e-08,0.008130036566272042,0.0
release_tuned,partial_anchor,3,20.0,0.6,6.74604756483029e-06,6.746047588235151e-06,-2.3404861185791822e-14,-3.4694183142180106e-09,0.0
release_fullsumanchor,current,3,20.0,0.6,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
release_fullsumanchor,width_anchor,3,20.0,0.6,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
release_fullsumanchor,partial_anchor,3,20.0,0.6,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
tailm2_detlin,current,3,20.0,0.6,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
tailm2_detlin,width_anchor,3,20.0,0.6,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
tailm2_detlin,partial_anchor,3,20.0,0.6,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
release_tuned,current,1,20.0,1.0,8.703486269343674e-07,8.764916120913928e-07,-6.142985157025406e-09,-0.0070332825437815286,0.0
release_tuned,width_anchor,1,20.0,1.0,8.70348629953971e-07,8.764916120913928e-07,-6.14298213742177e-09,-0.007033279074362985,0.0
release_tuned,partial_anchor,1,20.0,1.0,8.764916090504765e-07,8.764916120913928e-07,-3.0409162550369554e-15,-3.4694185362626163e-09,0.0
release_fullsumanchor,current,1,20.0,1.0,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
release_fullsumanchor,width_anchor,1,20.0,1.0,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
release_fullsumanchor,partial_anchor,1,20.0,1.0,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
tailm2_detlin,current,1,20.0,1.0,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
tailm2_detlin,width_anchor,1,20.0,1.0,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
tailm2_detlin,partial_anchor,1,20.0,1.0,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
release_tuned,current,2,20.0,1.0,5.586779711862197e-08,5.559007194408089e-08,2.7772517454107745e-10,0.0049835108397558135,0.0
release_tuned,width_anchor,2,20.0,1.0,5.5867797312450733e-08,5.559007194408089e-08,2.777253683698436e-10,0.004983514309174324,0.0
release_tuned,partial_anchor,2,20.0,1.0,5.559007175121568e-08,5.559007194408089e-08,-1.9286520662973732e-16,-3.4694182031957077e-09,0.0
release_fullsumanchor,current,2,20.0,1.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
release_fullsumanchor,width_anchor,2,20.0,1.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
release_fullsumanchor,partial_anchor,2,20.0,1.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
tailm2_detlin,current,2,20.0,1.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
tailm2_detlin,width_anchor,2,20.0,1.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
tailm2_detlin,partial_anchor,2,20.0,1.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
release_tuned,current,3,20.0,1.0,6.801116732054275e-06,6.746047588235151e-06,5.506914381912331e-08,0.00813003309685363,0.0
release_tuned,width_anchor,3,20.0,1.0,6.801116755650194e-06,6.746047588235151e-06,5.506916741504294e-08,0.008130036566272042,0.0
release_tuned,partial_anchor,3,20.0,1.0,6.74604756483029e-06,6.746047588235151e-06,-2.3404861185791822e-14,-3.4694183142180106e-09,0.0
release_fullsumanchor,current,3,20.0,1.0,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
release_fullsumanchor,width_anchor,3,20.0,1.0,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
release_fullsumanchor,partial_anchor,3,20.0,1.0,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
tailm2_detlin,current,3,20.0,1.0,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
tailm2_detlin,width_anchor,3,20.0,1.0,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
tailm2_detlin,partial_anchor,3,20.0,1.0,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
release_tuned,current,1,20.0,2.0,8.703486269343674e-07,8.764916120913928e-07,-6.142985157025406e-09,-0.0070332825437815286,0.0
release_tuned,width_anchor,1,20.0,2.0,8.70348629953971e-07,8.764916120913928e-07,-6.14298213742177e-09,-0.007033279074362985,0.0
release_tuned,partial_anchor,1,20.0,2.0,8.764916090504765e-07,8.764916120913928e-07,-3.0409162550369554e-15,-3.4694185362626163e-09,0.0
release_fullsumanchor,current,1,20.0,2.0,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
release_fullsumanchor,width_anchor,1,20.0,2.0,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
release_fullsumanchor,partial_anchor,1,20.0,2.0,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
tailm2_detlin,current,1,20.0,2.0,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
tailm2_detlin,width_anchor,1,20.0,2.0,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
tailm2_detlin,partial_anchor,1,20.0,2.0,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
release_tuned,current,2,20.0,2.0,5.586779711862197e-08,5.559007194408089e-08,2.7772517454107745e-10,0.0049835108397558135,0.0
release_tuned,width_anchor,2,20.0,2.0,5.5867797312450733e-08,5.559007194408089e-08,2.777253683698436e-10,0.004983514309174324,0.0
release_tuned,partial_anchor,2,20.0,2.0,5.559007175121568e-08,5.559007194408089e-08,-1.9286520662973732e-16,-3.4694182031957077e-09,0.0
release_fullsumanchor,current,2,20.0,2.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
release_fullsumanchor,width_anchor,2,20.0,2.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
release_fullsumanchor,partial_anchor,2,20.0,2.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
tailm2_detlin,current,2,20.0,2.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
tailm2_detlin,width_anchor,2,20.0,2.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
tailm2_detlin,partial_anchor,2,20.0,2.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
release_tuned,current,3,20.0,2.0,6.801116732054275e-06,6.746047588235151e-06,5.506914381912331e-08,0.00813003309685363,0.0
release_tuned,width_anchor,3,20.0,2.0,6.801116755650194e-06,6.746047588235151e-06,5.506916741504294e-08,0.008130036566272042,0.0
release_tuned,partial_anchor,3,20.0,2.0,6.74604756483029e-06,6.746047588235151e-06,-2.3404861185791822e-14,-3.4694183142180106e-09,0.0
release_fullsumanchor,current,3,20.0,2.0,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
release_fullsumanchor,width_anchor,3,20.0,2.0,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
release_fullsumanchor,partial_anchor,3,20.0,2.0,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
tailm2_detlin,current,3,20.0,2.0,1.4215965324616161e-05,6.746047588235151e-06,7.46991773638101e-06,0.7454088607655,0.0
tailm2_detlin,width_anchor,3,20.0,2.0,1.4215972014690585e-05,6.746047588235151e-06,7.469924426455433e-06,0.7454093313682834,0.0
tailm2_detlin,partial_anchor,3,20.0,2.0,6.746044413527127e-06,6.746047588235151e-06,-3.1747080245431766e-12,-4.706027833421501e-07,0.0
release_tuned,current,1,20.0,4.0,8.703486269343674e-07,8.764916120913928e-07,-6.142985157025406e-09,-0.0070332825437815286,0.0
release_tuned,width_anchor,1,20.0,4.0,8.70348629953971e-07,8.764916120913928e-07,-6.14298213742177e-09,-0.007033279074362985,0.0
release_tuned,partial_anchor,1,20.0,4.0,8.764916090504765e-07,8.764916120913928e-07,-3.0409162550369554e-15,-3.4694185362626163e-09,0.0
release_fullsumanchor,current,1,20.0,4.0,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
release_fullsumanchor,width_anchor,1,20.0,4.0,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
release_fullsumanchor,partial_anchor,1,20.0,4.0,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
tailm2_detlin,current,1,20.0,4.0,9.246000984603739e-07,8.764916120913929e-07,4.8108486368980984e-08,0.05343418350425284,0.0
tailm2_detlin,width_anchor,1,20.0,4.0,9.246005335798559e-07,8.764916120913929e-07,4.810892148846302e-08,0.053434654107036114,0.0
tailm2_detlin,partial_anchor,1,20.0,4.0,8.764911996120976e-07,8.764916120913929e-07,-4.124792952994895e-13,-4.7060278345317245e-07,0.0
release_tuned,current,2,20.0,4.0,5.586779711862197e-08,5.559007194408089e-08,2.7772517454107745e-10,0.0049835108397558135,0.0
release_tuned,width_anchor,2,20.0,4.0,5.5867797312450733e-08,5.559007194408089e-08,2.777253683698436e-10,0.004983514309174324,0.0
release_tuned,partial_anchor,2,20.0,4.0,5.559007175121568e-08,5.559007194408089e-08,-1.9286520662973732e-16,-3.4694182031957077e-09,0.0
release_fullsumanchor,current,2,20.0,4.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
release_fullsumanchor,width_anchor,2,20.0,4.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
release_fullsumanchor,partial_anchor,2,20.0,4.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
tailm2_detlin,current,2,20.0,4.0,4.4930657476539817e-08,5.5590071944080896e-08,-1.065941446754108e-08,-0.21288426682782932,0.0
tailm2_detlin,width_anchor,2,20.0,4.0,4.4930678621037255e-08,5.5590071944080896e-08,-1.0659393323043642e-08,-0.21288379622504608,0.0
tailm2_detlin,partial_anchor,2,20.0,4.0,5.5590045783244466e-08,5.5590071944080896e-08,-2.6160836430875158e-14,-4.7060278345317245e-07,0.0
release_tuned,current,3,20.0,4.0,6.801116732054275e-06,6.746047588235151e-06,5.506914381912331e-08,0.00813003309685363,0.0
release_tuned,width_anchor,3,20.0,4.0,6.801116755650194e-06,6.746047588235151e-06,5.506916741504294e-08,0.008130036566272042,0.0
release_tuned,partial_anchor,3,20.0,4.0,6.74604756483029e-06,6.746047588235151e-06,-2.3404861185791822e-14,-3.4694183142180106e-09,0.0
